collect_timestamp,usage_max,usage_mean,usage_min
1636973130,0.9070768777478346,0.3163616568088235,0.003182407691867335
1636975410,0.96099823726815,0.3089554337366642,0.0029557291659010744
1636977570,0.9205535055354378,0.30641937481003084,0.002744791666604255
1636980750,0.931184443692895,0.32017287607372835,0.003273497173349503
1636983510,0.9039673812740384,0.28897430181612777,0.003109374999186063
1636986750,0.9425154071778487,0.2938977079442887,0.0031406331793453197
1636989090,0.9768476920833921,0.3133787330713135,0.0031510909024118224
1636989720,0.9381934518895181,0.2669127504214795,0.0035313143729262305
1636991340,0.9367220987476029,0.2877702213171875,0.003433059326980654
1636992270,0.9355001494606197,0.2845206874163542,0.0032868998982277624
1636996110,0.9367964082571016,0.3074317820781103,0.0028801633302961453
1636997310,0.9424728900408197,0.29591267705776336,0.0034441622442071655
1637004180,0.9599951166961757,0.30320106186183876,0.0032187499988746517
1637008800,0.836602869155856,0.2556846929821053,0.0034947916666775805
1637009790,0.9636177590151074,0.27665187292255217,0.0035957295719676046
1637010510,0.957386556911481,0.2644030201734262,0.003119791666783082
1637010630,0.9502988004112451,0.2547655433536838,0.003632803039574436
1637011020,0.9526282359982402,0.2536471714568628,0.0028906174729250336
1637012880,0.9535101219260027,0.261332162042911,0.002859375000293949
1637014770,0.9013559726033892,0.2798153044585337,0.0031692708336022207
1637015670,0.9266419797654946,0.30695452979351984,0.003416666666691971
1637015730,0.9283206829355556,0.3133872609305598,0.003210887329467662
1637018100,0.9647190455415717,0.32847304851632175,0.0033808208549677707
1637020860,0.9599600437499196,0.3363977265141246,0.003855464178649519
1637020920,0.9508042499028839,0.3305460628022019,0.0032630293301377567
1637022930,0.9219168630327373,0.3399599543068323,0.003432452563075738
1637026620,0.9227402977075836,0.3422171910208885,0.003414009156101178
1637028690,0.9348473901378542,0.35952050663540835,0.0006134633719384955
1637028990,0.9341105184908409,0.3623138431098556,0.0007411353568455956
1637030190,0.96776606411171,0.3475158019137282,0.0006367859110140017
1637030430,0.9261354588840871,0.3582192185577166,0.0006485143421941286
1637033970,0.9348163252202077,0.34886206478220183,0.0006146801774758493
1637036130,0.9347853464818593,0.35007402313583835,0.0006861603922702779
1637037000,0.9780176301061168,0.3491713639474724,0.0006029485878891034
1637038980,0.9250020125791486,0.3527185422864432,0.000623778325591312
1637043480,0.9770344419393054,0.35138868016181735,0.0006576394260695936
1637043930,0.9999984417592878,0.3564829842310715,0.0007592233262576208
1637049780,0.9780146377300567,0.36615372646816025,0.0006198804516271845
1637049990,0.9355075442730436,0.3546652736647188,0.0005807964725077908
1637054460,0.9334760882802139,0.34625592039759906,0.0006407292853654661
1637059830,0.9727334042954189,0.31562949043889976,0.0006289709488346505
1637061960,0.9766106999464083,0.32456341907043507,0.000716232564620546
1637067930,0.9389985568690122,0.3140016417374944,0.0006863006830447444
1637069850,0.8943012826048619,0.2736939741818481,0.0006394103360485914
1637074410,0.9379885220045184,0.28575014865927856,0.0007084089707495749
1637081580,0.9570241479924103,0.30953652229643974,0.0006198707647591094
1637082150,0.9676380253215338,0.3152501382041999,0.0005768762476738822
1637093850,0.9388181088647967,0.2791584810493279,0.0005951505001478828
1637095260,0.9513282138128745,0.2695896937683656,0.0006797733567911313
1637098950,0.9099642729387454,0.2787810705064471,0.0005925335562822008
1637100690,0.9236726858034856,0.276597560898075,0.0006381005959077302
1637102430,0.9266719331056897,0.2981002229963569,0.0006368099597599093
1637106510,0.9029324440236421,0.30555459418559466,0.0006511383200109754
1637107320,0.9240246334800932,0.3376883692857511,0.0006914836817660909
1637110920,0.93649252182098,0.3593759471481429,0.0007305534104862672
1637111310,0.9360980576103232,0.35107107476480365,0.0006016471066246801
1637120220,0.9352362757790608,0.3455429051516442,0.0009311556879287851
1637121570,0.9792746695561045,0.3466399423786685,0.0009441640892074645
1637121930,0.9441406880503479,0.34725407172577094,0.0010613457864567068
1637123460,0.9198821342949439,0.3456654061918964,0.0012189483965495847
1637124420,0.9086917364510662,0.3589007374879306,0.0010145091742102658
1637127450,0.9146747818788288,0.34344452412176896,0.0009571359367431101
1637128710,0.9434246673415054,0.33663945511443105,0.0008985650307136929
1637129460,0.9362318375188805,0.34249204257562255,0.0010952303434803652
1637132130,0.9788714538352259,0.3391680089826772,0.0011824779685350438
1637132280,0.9423397119362773,0.3348319753671517,0.0009988396790690246
1637136720,0.9399985226067643,0.3661458108538716,0.0008868353780900171
1637140500,0.9796647893957687,0.3432575442290303,0.0009141993918358966
1637141400,0.9781283038964287,0.3430493321180787,0.0009572157134441803
1637151900,0.9524418494530639,0.31768269297163637,0.0009871321207324119
1637155440,0.9350426783937655,0.32838746247750394,0.0009285740332673581
1637165940,0.9532415240401189,0.30656061652816136,0.0008881630782009095
1637170530,0.9520535985704461,0.29713854345782886,0.0010613831059061534
1637174880,0.9577844243466442,0.2859991242934345,0.0009832009376219914
1637176770,0.9663201090363481,0.3148951388551651,0.0009376660450283742
1637177610,0.9609698403503616,0.2944774693887304,0.000948080852543102
1637178450,0.9604106492886813,0.29063873960474895,0.0009493435985725244
1637182110,0.9628470987135886,0.2753492917585501,0.0009559083994917674
1637189670,0.93074517169294,0.2936944575716924,0.0010157651967591483
1637192670,0.9419442444253772,0.32572247686922895,0.0008985814134292626
1637193210,0.9554048011342143,0.332246063800992,0.0009311556879285482
1637194020,0.9498845193134097,0.34756267815428477,0.001079564840304846
1637194440,0.9533234454887123,0.35241201678018264,0.0009623686510040494
1637196030,0.9477309484376166,0.3399193054256835,0.0010105811492753733
1637199810,0.9392595671218541,0.3511336318510808,0.0009506569951426357
1637200680,0.9427887847246871,0.34758259574182854,0.0009740902413876305
1637203260,0.9358886585326647,0.3579187634039097,0.0009975101313690648
1637204010,0.9450609842510319,0.36356109149007937,0.0009532528451082431
1637204400,0.9786924022500478,0.35171073346696596,0.0009493621432405175
1637209380,0.9523420992055532,0.3629286798844673,0.0008725321664834595
1637212980,0.9359552293440234,0.3485340537300743,0.0009050634065285847
1637213790,0.9273244365885482,0.3393656256617075,0.0011134479772363377
1637214720,0.9350041907925357,0.3448106653502602,0.0010353207150098518
1637221950,0.9367419054977031,0.34395560935201536,0.0009533161597506344
1637222400,0.9552737207255849,0.3472318740637859,0.000958475607056406
1637223180,0.937917747075673,0.34921464958427934,0.000998876101595672
1637224200,0.9795954000730512,0.3354576065238519,0.0009884112363732838
1637225220,0.980103847896737,0.3538137456921656,0.001048361365604231
1637226090,0.9785264770389618,0.3529256652686532,0.0011551013285616663
1637227350,0.936740405565156,0.3318673550769641,0.0009780415986751015
1637229600,0.9383711115899749,0.30826954451134786,0.0009259608960586658
1637233020,0.9691811870697368,0.2942198088554191,0.000975412824921148
1637233950,0.9404870778138787,0.3553114852987952,0.0010848416495847799
1637234760,0.9413552021726453,0.32822976819764965,0.0011173911911036396
1637236560,0.9333713609830909,0.3190646134633203,0.0010652775516848826
1637244540,0.9350810303165064,0.29209265429912906,0.0009311520499662975
1637247000,0.9421118516497194,0.28357965496117915,0.0009636997736607105
1637248140,0.938870152443609,0.21359077622824857,0.0008699343902773731
1637249280,0.8789345609588289,0.20240234287005798,0.0009389414574558836
1637252490,0.801487593195557,0.19535942940973341,0.000988452427308649
1637252880,0.9271912766432239,0.22181412628300243,0.0009441690075545445
1637254230,0.9377599006567517,0.315365412401884,0.0009702188396965386
1637255400,0.9517864394994063,0.3107369797572856,0.0009819204227726086
1637266440,0.9349799325733332,0.27155188128204555,0.0009415521415438033
1637266890,0.9152914919579638,0.262193967344938,0.0009415312971252708
1637268630,0.9358250441908335,0.26063880693708313,0.000998811063233764
1637269200,0.9126750319473067,0.2672667973974941,0.0009519828200310284
1637270610,0.9318008037462474,0.26527969787159805,0.0009506545191252179
1637273670,0.949527930851587,0.26676979416125723,0.000923287685502857
1637274870,0.9118705507851749,0.2997834379126141,0.0009324325028254944
1637275230,0.8994606877944268,0.2739529301935735,0.0010131870593348285
1637277240,0.9469932491802394,0.323963922225801,0.000962398729998195
1637278320,0.9394099852615166,0.32498420939916184,0.0010483299647850533
1637280360,0.9325648404817141,0.32698579285736884,0.0010444693913152037
1637285580,0.9447840129602807,0.3513326485360493,0.0009741295670464228
1637288220,0.9273378518045344,0.3473355475972158,0.00095588723656028
1637289030,0.9399420093837328,0.35064884463620827,0.0011733512526602564
1637289840,0.9362246986813929,0.35078810001489946,0.0009936422523229192
1637292540,0.936140800433483,0.3499166975704739,0.000889460736755598
1637292810,0.9785390840787482,0.3394621627624236,0.0009753963117259685
1637294160,0.9340534832480726,0.33978014184196076,0.0010743698332580254
1637295270,0.9401574979696632,0.35474651383903544,0.0009115853380614579
1637295630,0.9483963966377362,0.3565068556618403,0.0009949445357493416
1637300280,0.9356247159724126,0.3198907068282278,0.0010665534565975085
1637304780,0.9355256185846934,0.3329503894983856,0.0009741080009692757
1637307240,0.9767732431338394,0.32391533382431287,0.0009584868409911099
1637307720,0.9790332544429278,0.3039495319249811,0.0009558872365612276
1637307810,0.9761404970586811,0.30697200754413123,0.0010314232468740983
1637310510,0.9781881676511164,0.31082726267222344,0.0009545911536881166
1637318850,0.9353286797732782,0.2730962532736827,0.000985814429874996
1637320110,0.9785345270184878,0.2691363220563324,0.000983241911368699
1637322030,0.9540421032225833,0.29087858953055457,0.0009975607945574404
1637323050,0.9783838986260024,0.2420959317736451,0.0009884009391757237
1637324790,0.9443622352963024,0.25306691367547457,0.0008829470114579742
1637327460,0.9362726287474212,0.2610470559786681,0.00097932351144981
1637327970,0.9349239074243593,0.2843432433989605,0.0009597803834962492
1637328450,0.934879979962415,0.2739097013858697,0.0009676154854940453
1637329440,0.9199952407277014,0.28188425901653225,0.000981922980253265
1637330250,0.8620705328672836,0.24148946223890455,0.0009402388362919904
1637331330,0.936147259117991,0.2651758480953322,0.0010965454910114973
1637333400,0.9326030540434517,0.22866179921875743,0.0009363710477724139
1637333550,0.9348969831064035,0.22214439077204498,0.0009089985648764016
1636733220,0.9504092836149928,0.2659566788864345,0.00267009716861938
1636734750,0.9542516968805517,0.2934490964638842,0.002976453984259695
1636734780,0.9542516968805517,0.2873150826877589,0.0025295973304680364
1636746030,0.9564245634609265,0.2674706259454492,0.0027309075189379975
1636746090,0.9507810618880936,0.26405322401864145,0.003294287991853541
1636748850,0.8953242656042493,0.2472266973935323,0.0022759547378397105
1636755270,0.8907493660957079,0.2684337146357065,0.0029035929046767454
1636756050,0.9380559238848825,0.27892654733535477,0.0023073317245091082
1636758630,0.8916255812901412,0.29090233621450345,0.002664884290203215
1636761030,0.9225451344308009,0.3076988613132229,0.003048558184754793
1636763550,0.939482139580297,0.33259220745133844,0.0028125073244248647
1636764930,0.9337358235477076,0.33040015940485346,0.0024305555555555556
1636769250,0.9343302364702096,0.34265255604515427,0.0024268010491841022
1636769460,0.9242272725944242,0.35358519725758086,0.0031893413150780353
1636773060,0.9329089277661776,0.34611595873990925,0.0032586862129962146
1636773690,0.9343193154091849,0.3342134842332823,0.0036472085227666146
1636775190,0.8978410510563858,0.33231311513241246,0.0031735560146525267
1636779570,0.934729033885453,0.32775579004438066,0.002736972039568967
1636785840,0.9341125659279251,0.3260813922276021,0.003368002930508843
1636787160,0.9333526988413573,0.2987721097238544,0.00293045889111183
1636787490,0.934237187987586,0.3133304258646114,0.0033037563518787637
1636795560,0.9138096690971822,0.28890903137300483,0.003512158875275109
1636797450,0.9029766174167796,0.24663569462516347,0.002595215776134932
1636797660,0.9999940551387226,0.2538391447676061,0.0040416736834622035
1636802880,0.9272279625443978,0.31906400855148187,0.002916616030971435
1636806840,0.89728765622441,0.2909817937404439,0.0027916666666639007
1636807890,0.9342598107765864,0.2506390450518426,0.003501736111110808
1636813260,0.9608981195617843,0.2535328329151461,0.003486970085962782
1636818240,0.8628517645854749,0.22001975462573048,0.003252595694976472
1636820010,0.932515859619533,0.23444171196128866,0.0027673707200374115
1636820340,0.9410794828401756,0.2702724020288317,0.0027135416666662117
1636822260,0.9706413258823509,0.2932435370122997,0.0034073052624046083
1636823640,0.946321513140147,0.28506475369382006,0.0034135219280094923
1636825950,0.9661491207806862,0.3302198985596174,0.0027238779411019915
1636827840,0.9511037352509112,0.3187238952348714,0.0027881992850655258
1636832460,0.9228548511156904,0.2742896373770726,0.00342655195372287
1636835790,0.9479466172887567,0.24260246406397265,0.0033316030062625155
1636840950,0.9248838933614592,0.2613251620477653,0.0027499928391880256
1636841910,0.924525595925166,0.27041557422087426,0.0024618055555568692
1636842060,0.8839580099358112,0.27031482137676194,0.0034121265133833898
1636844040,0.9364414254540024,0.29640404471354886,0.002824603739517688
1636844910,0.9303353144170348,0.31276079006382446,0.0031901124740452433
1636846080,0.8766098950378154,0.2980536725964508,0.0025694489052928127
1636847340,0.9099566872551638,0.31396070453364544,0.0028020298223473314
1636848990,0.924077762005752,0.33976678638807256,0.0032257056448087933
1636849680,0.9154577918758122,0.3215256936921246,0.0026891940924518693
1636851930,0.9127483754723958,0.33654483158494486,0.002846361578981933
1636853670,0.9094723174288901,0.3317284079920814,0.002880158330585713
1636854930,0.9408549750065689,0.3488278659023716,0.0027135039791087705
1636862820,0.908182226173897,0.33042070165044035,0.0026441018126793295
1636865790,0.9365824747944298,0.3239969511804763,0.003495432718495512
1636867020,0.943916294980575,0.3268654593865396,0.003041769644037469
1636872690,0.8960133577226672,0.29149569432464084,0.0032885770433989294
1636877610,0.916701705078495,0.29693057687775676,0.002590268783786317
1636878450,0.8964876680551622,0.29723112568534804,0.002296839111890755
1636878870,0.9239496719915553,0.2876555944012536,0.0027500047743097156
1636879200,0.9331251784985246,0.2767368868882841,0.002725699176563867
1636881780,0.9138405994280546,0.28668446130916325,0.002903653395685866
1636885680,0.873496638132294,0.30504242555945016,0.002635457845695047
1636888890,0.9398172686865963,0.24431345075859506,0.0037072135705490026
1636895490,0.9769394050155704,0.26176896965004076,0.003267361111107271
1636896240,0.9428131473820388,0.279741795591037,0.0030650882025644206
1636896870,0.9504516619847704,0.31593964799660146,0.0031128472222230227
1636899030,0.8993326751822723,0.2690710735670447,0.0024635031744275077
1636899540,0.9344167802612415,0.2536188642341404,0.002838492387283383
1636900350,0.8976947094488764,0.2851592377956465,0.0029218293461495642
1636900830,0.937410990935783,0.28326853346562325,0.002640579156609766
1636901400,0.8889643843758029,0.2546635662072085,0.0030659722222203018
1636902240,0.9267014270702246,0.25331285403758286,0.0032812585448995985
1636902330,0.9334697710251108,0.24504604335910837,0.0028834853195695174
1636904760,0.9633792685638197,0.28325079159922834,0.0032343244636786205
1636905720,0.8861727189024592,0.23512189974346834,0.00300343050791105
1636909170,0.9604067068361104,0.2889291020624411,0.0029400582280678326
1636909530,0.9515220077768288,0.3077460966883676,0.0030885336246246915
1636909620,0.955298050625382,0.3003296893219745,0.0028298119824306336
1636910100,0.9580864745425121,0.2783609825355052,0.0025190534886573054
1636913910,0.9784452200249693,0.3195436142861814,0.0027638840904804464
1636914570,0.9669174557427092,0.2792577612753359,0.0027108951433127138
1636916040,0.9573626450162595,0.2891627799620236,0.0028463912289395047
1636916820,0.9684670866431199,0.29982143843837045,0.0031909722222225683
1636919850,0.9363485270627778,0.2630290310486537,0.0024027777777756174
1636919880,0.9341442932813997,0.2682982522188997,0.002260416666663386
1636920510,0.9358613826420735,0.2638079568414461,0.002968842776830374
1636922790,0.9593956958148315,0.2482585706529349,0.0034218750000011115
1636924830,0.9492831478346231,0.25532280297678883,0.003273446024871746
1636927890,0.9325638143352765,0.29380698662646676,0.0031770833329420483
1636932810,0.9344870051358442,0.31521714682797797,0.0025798163226327213
1636937250,0.9615950313003389,0.33408071022032637,0.0028203565687089367
1636941480,0.9747129346836543,0.35328612356070876,0.0023368014986104675
1636942530,0.9347759418245699,0.353258682842797,0.0027013841989845925
1636944660,0.9426339793039694,0.35954479724465227,0.0030034722222227277
1636945290,0.9447389903645874,0.36043866004585434,0.0028402777777822423
1636946100,0.9330663845202615,0.36007192854556846,0.002727473172322388
1636946490,0.9230669708665281,0.3671806503989594,0.003515615844759135
1636947840,0.9624062320130474,0.35883336726146026,0.0028975292009827494
1636951530,0.8854140282326536,0.3413912113011478,0.0028316414666171344
1636952040,0.9040865371827712,0.3420130777590018,0.0030494950487009345
1636954290,0.9121148260967232,0.333131128674538,0.0030572916666647904
1636961250,0.971407655235428,0.32224367320322167,0.0032552083333333335
1636963740,0.9793520306369936,0.3190522437057383,0.003205462044536102
1636963980,0.9773303944423486,0.33125454421358974,0.0033495224411553225
1636964160,0.9417633901692691,0.35366225884168356,0.003575694887796424
1636967640,0.9599775947093103,0.33911674012142395,0.0028958861233252154
1636967760,0.9446671005409936,0.34154670861822645,0.003251704013373635
1636967820,0.9334825377810795,0.33451127699583316,0.0029793354580719797
1636968510,0.9783143011116442,0.3345239702469665,0.003065217798221312
1636969560,0.9335823686819643,0.32347627830465187,0.0032919698044319014
1636972080,0.9361748930647936,0.34140620600962995,0.003315935904646758
1636972260,0.9349188050510367,0.34120732969033835,0.00348914209013005
1636973580,0.9126656912299751,0.314385155344563,0.003002611986458125
1636974510,0.9654576413541875,0.3232816167975787,0.0029832084318518652
1636978800,0.9598832230705183,0.33284493971914925,0.0032136002480260425
1636978950,0.9497932635465816,0.3201656338560488,0.003252595695946597
1636979430,0.9342134630317392,0.325682445614748,0.0030656451943143806
1636981530,0.9355302715061976,0.32086505448701275,0.003007765503902846
1636982460,0.8860464911833167,0.28801398882101953,0.0034105339712142946
1636983930,0.9291361054859152,0.3181195653766726,0.003388029656347536
1636984110,0.9336805611290285,0.31168727173506994,0.00347953811686604
1636984710,0.9237002948344707,0.2932755373592922,0.0034989817629600337
1636986960,0.9459266916122778,0.2845697971968315,0.003481770832634841
1636988100,0.9574530091724549,0.2836900374356275,0.0032469718598701763
1636988580,0.9414921596057915,0.2961911494138738,0.0026848958339542152
1636988970,0.933830943221361,0.27290309733961854,0.003206839547470029
1636990050,0.9442109860054041,0.27276138750822015,0.0031432373522504086
1636990350,0.977752336605073,0.28738873940333337,0.00270066149309127
1636991040,0.9295517405984464,0.26836045284923854,0.003440911254320946
1636991130,0.9424209363252912,0.27069426769027033,0.0033307812100786768
1636995090,0.9503160909507823,0.3113807242923206,0.0035182200046465673
1636996590,0.9482844147706619,0.3015093993765531,0.003622154332198408
1637000100,0.9568452615024007,0.3336897241993828,0.0031430245427506083
1637000370,0.9556578548321853,0.3198795868176457,0.0031953124998835847
1637002470,0.9609029664918056,0.30710083698014745,0.003347854617473644
1637003010,0.9561262511062895,0.3131359142350337,0.003505188052442186
1637003340,0.9580228597106658,0.31077474628290325,0.002734375
1637003820,0.9573326168076244,0.3109117794304842,0.002843749999672097
1637004420,0.9511109016489602,0.30208149845929005,0.00263020833355808
1637005920,0.9347587392667648,0.2873821401268807,0.0034661458333478854
1637007510,0.8835852610188575,0.2403263000892649,0.0036197916666143195
1637010840,0.9491635131378764,0.252260502707998,0.003195379070415794
1637011170,0.9523264576643271,0.24803067161979228,0.0031015624990686774
1637013150,0.957919003744823,0.25983890764334944,0.0030754727787677474
1637014110,0.9603013068543612,0.285748583272488,0.0030729326697628285
1637016930,0.9590341228387831,0.3228627562501365,0.003371094507664714
1637017500,0.9410210529903061,0.32439224305459574,0.0032796765847762878
1637018220,0.9631489502901012,0.3215193271589581,0.0027994354255298573
1637019240,0.9583963071473374,0.3305311409577412,0.00342186608890253
1637019840,0.9684678405728118,0.33959495537424456,0.0030937983391190957
1637020020,0.9684903270461722,0.3350966040459248,0.0028254766848955864
1637022780,0.9341043374241431,0.3444387582472199,0.0029010341122328778
1637022990,0.9333412545953177,0.34039989723854513,0.003500287841626657
1637026530,0.9312719525407641,0.34945057684096126,0.0031094316826435708
1637027550,0.934166375000562,0.3488295958470547,0.0032395833336825793
1637028030,0.9303938651784759,0.3512570990586231,0.0008020363390165853
1637031570,0.9336124229091856,0.3542464566757935,0.000608149727244185
1637038410,0.9379377578420105,0.3487133558986568,0.0006095710469381571
1637041620,0.932073343833634,0.3455187514126029,0.0006758762951041766
1637043330,0.914431190034678,0.35426882041193697,0.0007370799393146725
1637046300,0.9340493850963237,0.3601236390276258,0.0006029493730887978
1637049180,0.9330304246606658,0.35656436456393203,0.0005990433538091608
1637050710,0.9772802640103789,0.3543476010259384,0.000682369854879143
1637054880,0.9936604799441774,0.35655198640429403,0.0006433246601709678
1637056680,0.9327563398645613,0.344942595006332,0.000683691674588941
1637057730,0.9339588874201424,0.34853606890129923,0.0007032495337717926
